millis,stamp,datetime,moisture
28276999, 1534095413, 2018/8/12 17:36:53, 478
28278999, 1534095415, 2018/8/12 17:36:55, 476
28280999, 1534095417, 2018/8/12 17:36:57, 476
28282999, 1534095419, 2018/8/12 17:36:59, 476
28284999, 1534095421, 2018/8/12 17:37:1, 476
28286999, 1534095423, 2018/8/12 17:37:3, 476
28288999, 1534095425, 2018/8/12 17:37:5, 475
28290999, 1534095427, 2018/8/12 17:37:7, 476
28292999, 1534095429, 2018/8/12 17:37:9, 476
28294999, 1534095431, 2018/8/12 17:37:11, 477
28296999, 1534095433, 2018/8/12 17:37:13, 477
28298999, 1534095435, 2018/8/12 17:37:15, 477
28300999, 1534095437, 2018/8/12 17:37:17, 476
28302999, 1534095439, 2018/8/12 17:37:19, 476
28304999, 1534095441, 2018/8/12 17:37:21, 474
28306999, 1534095443, 2018/8/12 17:37:23, 476
28308999, 1534095445, 2018/8/12 17:37:25, 476
28310999, 1534095447, 2018/8/12 17:37:27, 475
28312999, 1534095449, 2018/8/12 17:37:29, 476
28314999, 1534095451, 2018/8/12 17:37:31, 477
28316999, 1534095453, 2018/8/12 17:37:33, 475
28318999, 1534095455, 2018/8/12 17:37:35, 474
28320999, 1534095457, 2018/8/12 17:37:37, 474
28322999, 1534095459, 2018/8/12 17:37:39, 476
28324999, 1534095461, 2018/8/12 17:37:41, 476
28326999, 1534095463, 2018/8/12 17:37:43, 475
28328999, 1534095465, 2018/8/12 17:37:45, 477
28331000, 1534095467, 2018/8/12 17:37:47, 476
28332999, 1534095469, 2018/8/12 17:37:49, 476
28334999, 1534095471, 2018/8/12 17:37:51, 476
28336999, 1534095473, 2018/8/12 17:37:53, 476
28338999, 1534095475, 2018/8/12 17:37:55, 478
28340999, 1534095477, 2018/8/12 17:37:57, 477
28342999, 1534095479, 2018/8/12 17:37:59, 476
28344999, 1534095481, 2018/8/12 17:38:1, 477
28346998, 1534095483, 2018/8/12 17:38:3, 476
28348999, 1534095485, 2018/8/12 17:38:5, 474
28350999, 1534095487, 2018/8/12 17:38:7, 475
28352999, 1534095489, 2018/8/12 17:38:9, 478
28354999, 1534095491, 2018/8/12 17:38:11, 477
28357000, 1534095493, 2018/8/12 17:38:13, 477
28358999, 1534095495, 2018/8/12 17:38:15, 475
28360999, 1534095497, 2018/8/12 17:38:17, 476
28362999, 1534095499, 2018/8/12 17:38:19, 476
28364999, 1534095501, 2018/8/12 17:38:21, 474
28366999, 1534095503, 2018/8/12 17:38:23, 476
28368999, 1534095505, 2018/8/12 17:38:25, 477
28370999, 1534095507, 2018/8/12 17:38:27, 477
28372999, 1534095509, 2018/8/12 17:38:29, 475
28374999, 1534095511, 2018/8/12 17:38:31, 476
28376999, 1534095513, 2018/8/12 17:38:33, 476
28378999, 1534095515, 2018/8/12 17:38:35, 476
28380999, 1534095517, 2018/8/12 17:38:37, 477
28382999, 1534095519, 2018/8/12 17:38:39, 479
28384999, 1534095521, 2018/8/12 17:38:41, 476
28386999, 1534095523, 2018/8/12 17:38:43, 477
28388999, 1534095525, 2018/8/12 17:38:45, 477
28391000, 1534095527, 2018/8/12 17:38:47, 476
28392999, 1534095529, 2018/8/12 17:38:49, 477
28394999, 1534095531, 2018/8/12 17:38:51, 476
28396999, 1534095533, 2018/8/12 17:38:53, 477
28398999, 1534095535, 2018/8/12 17:38:55, 476
28400999, 1534095537, 2018/8/12 17:38:57, 476
28402999, 1534095539, 2018/8/12 17:38:59, 476
28404999, 1534095541, 2018/8/12 17:39:1, 475
28406999, 1534095543, 2018/8/12 17:39:3, 475
28408999, 1534095545, 2018/8/12 17:39:5, 474
28410999, 1534095547, 2018/8/12 17:39:7, 476
28412999, 1534095549, 2018/8/12 17:39:9, 476
28414999, 1534095551, 2018/8/12 17:39:11, 476
28416999, 1534095553, 2018/8/12 17:39:13, 476
28418999, 1534095555, 2018/8/12 17:39:15, 477
28420999, 1534095557, 2018/8/12 17:39:17, 477
28422999, 1534095559, 2018/8/12 17:39:19, 476
28424999, 1534095561, 2018/8/12 17:39:21, 476
28426999, 1534095563, 2018/8/12 17:39:23, 477
28428999, 1534095565, 2018/8/12 17:39:25, 475
28430999, 1534095567, 2018/8/12 17:39:27, 475
28432999, 1534095569, 2018/8/12 17:39:29, 474
28434999, 1534095571, 2018/8/12 17:39:31, 476
28436999, 1534095573, 2018/8/12 17:39:33, 477
28438999, 1534095575, 2018/8/12 17:39:35, 476
28440999, 1534095577, 2018/8/12 17:39:37, 477
28442999, 1534095579, 2018/8/12 17:39:39, 476
28444999, 1534095581, 2018/8/12 17:39:41, 477
28446999, 1534095583, 2018/8/12 17:39:43, 476
28448999, 1534095585, 2018/8/12 17:39:45, 475
28450999, 1534095587, 2018/8/12 17:39:47, 476
28452999, 1534095589, 2018/8/12 17:39:49, 476
28454999, 1534095591, 2018/8/12 17:39:51, 475
28456999, 1534095593, 2018/8/12 17:39:53, 476
28458999, 1534095595, 2018/8/12 17:39:55, 477
28460999, 1534095597, 2018/8/12 17:39:57, 476
28462999, 1534095599, 2018/8/12 17:39:59, 476
28464999, 1534095601, 2018/8/12 17:40:1, 477
28466999, 1534095603, 2018/8/12 17:40:3, 477
28468999, 1534095605, 2018/8/12 17:40:5, 476
28470999, 1534095607, 2018/8/12 17:40:7, 478
28472999, 1534095609, 2018/8/12 17:40:9, 476
28474999, 1534095611, 2018/8/12 17:40:11, 477
28476999, 1534095613, 2018/8/12 17:40:13, 476
28478999, 1534095616, 2018/8/12 17:40:16, 477
28480999, 1534095618, 2018/8/12 17:40:18, 477
28482999, 1534095620, 2018/8/12 17:40:20, 475
28484999, 1534095622, 2018/8/12 17:40:22, 478
28487000, 1534095624, 2018/8/12 17:40:24, 478
28488999, 1534095626, 2018/8/12 17:40:26, 475
28490999, 1534095628, 2018/8/12 17:40:28, 477
28493000, 1534095630, 2018/8/12 17:40:30, 477
28494999, 1534095632, 2018/8/12 17:40:32, 476
28496999, 1534095634, 2018/8/12 17:40:34, 476
28499000, 1534095636, 2018/8/12 17:40:36, 478
28500999, 1534095638, 2018/8/12 17:40:38, 477
28502999, 1534095640, 2018/8/12 17:40:40, 478
28504999, 1534095642, 2018/8/12 17:40:42, 476
28506999, 1534095644, 2018/8/12 17:40:44, 476
28508999, 1534095646, 2018/8/12 17:40:46, 477
28510999, 1534095648, 2018/8/12 17:40:48, 476
28512999, 1534095650, 2018/8/12 17:40:50, 476
28514999, 1534095652, 2018/8/12 17:40:52, 478
28516999, 1534095654, 2018/8/12 17:40:54, 476
28518999, 1534095656, 2018/8/12 17:40:56, 476
28520999, 1534095658, 2018/8/12 17:40:58, 477
28522999, 1534095660, 2018/8/12 17:41:0, 476
28524999, 1534095662, 2018/8/12 17:41:2, 475
28526999, 1534095664, 2018/8/12 17:41:4, 476
28528999, 1534095666, 2018/8/12 17:41:6, 477
28530999, 1534095668, 2018/8/12 17:41:8, 477
28532999, 1534095670, 2018/8/12 17:41:10, 477
28534999, 1534095672, 2018/8/12 17:41:12, 475
28536999, 1534095674, 2018/8/12 17:41:14, 475
28538999, 1534095676, 2018/8/12 17:41:16, 477
28540999, 1534095678, 2018/8/12 17:41:18, 476
28542999, 1534095680, 2018/8/12 17:41:20, 475
28544999, 1534095682, 2018/8/12 17:41:22, 474
28546999, 1534095684, 2018/8/12 17:41:24, 471
28548999, 1534095686, 2018/8/12 17:41:26, 476
28550999, 1534095688, 2018/8/12 17:41:28, 477
28552999, 1534095690, 2018/8/12 17:41:30, 479
28554999, 1534095692, 2018/8/12 17:41:32, 477
28556999, 1534095694, 2018/8/12 17:41:34, 477
28558999, 1534095696, 2018/8/12 17:41:36, 480
28560999, 1534095698, 2018/8/12 17:41:38, 478
28562999, 1534095700, 2018/8/12 17:41:40, 476
28564999, 1534095702, 2018/8/12 17:41:42, 478
28566999, 1534095704, 2018/8/12 17:41:44, 476
28568999, 1534095706, 2018/8/12 17:41:46, 475
28570999, 1534095708, 2018/8/12 17:41:48, 478
28572999, 1534095710, 2018/8/12 17:41:50, 476
28574999, 1534095712, 2018/8/12 17:41:52, 478
28576999, 1534095714, 2018/8/12 17:41:54, 478
28578999, 1534095716, 2018/8/12 17:41:56, 477
28580999, 1534095718, 2018/8/12 17:41:58, 477
28583000, 1534095720, 2018/8/12 17:42:0, 477
28584999, 1534095722, 2018/8/12 17:42:2, 478
28586999, 1534095724, 2018/8/12 17:42:4, 479
28588999, 1534095726, 2018/8/12 17:42:6, 478
28590999, 1534095728, 2018/8/12 17:42:8, 476
28592999, 1534095730, 2018/8/12 17:42:10, 476
28594999, 1534095732, 2018/8/12 17:42:12, 476
28596999, 1534095734, 2018/8/12 17:42:14, 476
28598999, 1534095736, 2018/8/12 17:42:16, 477
28600999, 1534095738, 2018/8/12 17:42:18, 476
28602999, 1534095740, 2018/8/12 17:42:20, 477
28605000, 1534095742, 2018/8/12 17:42:22, 475
28606999, 1534095744, 2018/8/12 17:42:24, 475
28608999, 1534095746, 2018/8/12 17:42:26, 476
28610999, 1534095748, 2018/8/12 17:42:28, 475
28613000, 1534095750, 2018/8/12 17:42:30, 474
28614999, 1534095752, 2018/8/12 17:42:32, 477
28616999, 1534095754, 2018/8/12 17:42:34, 476
28618999, 1534095756, 2018/8/12 17:42:36, 476
28620999, 1534095758, 2018/8/12 17:42:38, 476
28622999, 1534095760, 2018/8/12 17:42:40, 475
28624999, 1534095762, 2018/8/12 17:42:42, 475
28626999, 1534095764, 2018/8/12 17:42:44, 477
28628999, 1534095766, 2018/8/12 17:42:46, 476
28630999, 1534095768, 2018/8/12 17:42:48, 477
28632999, 1534095770, 2018/8/12 17:42:50, 473
28634999, 1534095772, 2018/8/12 17:42:52, 475
28637000, 1534095774, 2018/8/12 17:42:54, 476
28638999, 1534095776, 2018/8/12 17:42:56, 478
28640999, 1534095778, 2018/8/12 17:42:58, 477
28642999, 1534095780, 2018/8/12 17:43:0, 475
28644999, 1534095782, 2018/8/12 17:43:2, 476
28646999, 1534095784, 2018/8/12 17:43:4, 475
28648999, 1534095786, 2018/8/12 17:43:6, 477
28650999, 1534095788, 2018/8/12 17:43:8, 476
28652999, 1534095790, 2018/8/12 17:43:10, 476
28654999, 1534095792, 2018/8/12 17:43:12, 475
28656999, 1534095794, 2018/8/12 17:43:14, 475
28658999, 1534095796, 2018/8/12 17:43:16, 476
28661000, 1534095798, 2018/8/12 17:43:18, 476
28662999, 1534095800, 2018/8/12 17:43:20, 475
28664999, 1534095802, 2018/8/12 17:43:22, 475
28666999, 1534095804, 2018/8/12 17:43:24, 476
28668999, 1534095806, 2018/8/12 17:43:26, 476
28670999, 1534095808, 2018/8/12 17:43:28, 477
28672999, 1534095810, 2018/8/12 17:43:30, 475
28674999, 1534095812, 2018/8/12 17:43:32, 477
28676999, 1534095814, 2018/8/12 17:43:34, 476
28678999, 1534095816, 2018/8/12 17:43:36, 476
28680999, 1534095818, 2018/8/12 17:43:38, 477
28682999, 1534095820, 2018/8/12 17:43:40, 477
28684999, 1534095822, 2018/8/12 17:43:42, 477
28686999, 1534095824, 2018/8/12 17:43:44, 476
28688999, 1534095826, 2018/8/12 17:43:46, 476
28690999, 1534095828, 2018/8/12 17:43:48, 474
28692999, 1534095830, 2018/8/12 17:43:50, 475
28694999, 1534095832, 2018/8/12 17:43:52, 475
28697000, 1534095834, 2018/8/12 17:43:54, 477
28698999, 1534095836, 2018/8/12 17:43:56, 488
28700999, 1534095838, 2018/8/12 17:43:58, 477
28702999, 1534095840, 2018/8/12 17:44:0, 478
28704999, 1534095842, 2018/8/12 17:44:2, 476
28706999, 1534095844, 2018/8/12 17:44:4, 476
28708999, 1534095846, 2018/8/12 17:44:6, 475
28710999, 1534095848, 2018/8/12 17:44:8, 476
28712999, 1534095850, 2018/8/12 17:44:10, 479
28714999, 1534095852, 2018/8/12 17:44:12, 476
28716999, 1534095854, 2018/8/12 17:44:14, 476
28718999, 1534095856, 2018/8/12 17:44:16, 478
28720999, 1534095858, 2018/8/12 17:44:18, 477
28722999, 1534095860, 2018/8/12 17:44:20, 477
28724999, 1534095862, 2018/8/12 17:44:22, 476
28726999, 1534095864, 2018/8/12 17:44:24, 475
28728999, 1534095866, 2018/8/12 17:44:26, 474
28730999, 1534095868, 2018/8/12 17:44:28, 476
28732999, 1534095870, 2018/8/12 17:44:30, 475
28734999, 1534095872, 2018/8/12 17:44:32, 477
28736999, 1534095874, 2018/8/12 17:44:34, 476
28738999, 1534095876, 2018/8/12 17:44:36, 476
28740999, 1534095878, 2018/8/12 17:44:38, 476
28742999, 1534095880, 2018/8/12 17:44:40, 479
28744999, 1534095882, 2018/8/12 17:44:42, 477
28746999, 1534095884, 2018/8/12 17:44:44, 475
28748999, 1534095886, 2018/8/12 17:44:46, 476
28750999, 1534095888, 2018/8/12 17:44:48, 476
28752999, 1534095890, 2018/8/12 17:44:50, 478
28754999, 1534095892, 2018/8/12 17:44:52, 478
28756999, 1534095894, 2018/8/12 17:44:54, 476
28758999, 1534095896, 2018/8/12 17:44:56, 477
28760999, 1534095898, 2018/8/12 17:44:58, 477
28762999, 1534095900, 2018/8/12 17:45:0, 478
28764999, 1534095902, 2018/8/12 17:45:2, 477
28766999, 1534095904, 2018/8/12 17:45:4, 477
28768999, 1534095906, 2018/8/12 17:45:6, 478
28770999, 1534095908, 2018/8/12 17:45:8, 478
28772999, 1534095910, 2018/8/12 17:45:10, 478
28774999, 1534095912, 2018/8/12 17:45:12, 480
28776999, 1534095914, 2018/8/12 17:45:14, 480
28778999, 1534095916, 2018/8/12 17:45:16, 478
28780999, 1534095918, 2018/8/12 17:45:18, 479
28782999, 1534095920, 2018/8/12 17:45:20, 478
28784999, 1534095922, 2018/8/12 17:45:22, 479
28786999, 1534095924, 2018/8/12 17:45:24, 477
28788999, 1534095926, 2018/8/12 17:45:26, 479
28790999, 1534095928, 2018/8/12 17:45:28, 480
28792999, 1534095930, 2018/8/12 17:45:30, 477
28794999, 1534095932, 2018/8/12 17:45:32, 480
28796999, 1534095934, 2018/8/12 17:45:34, 480
28798999, 1534095936, 2018/8/12 17:45:36, 478
28800999, 1534095938, 2018/8/12 17:45:38, 478
28802999, 1534095940, 2018/8/12 17:45:40, 478
28804999, 1534095942, 2018/8/12 17:45:42, 479
28806999, 1534095944, 2018/8/12 17:45:44, 479
28808999, 1534095946, 2018/8/12 17:45:46, 479
28810999, 1534095948, 2018/8/12 17:45:48, 478
28812999, 1534095950, 2018/8/12 17:45:50, 481
28814999, 1534095952, 2018/8/12 17:45:52, 478
28816999, 1534095954, 2018/8/12 17:45:54, 478
28818999, 1534095956, 2018/8/12 17:45:56, 479
28820999, 1534095958, 2018/8/12 17:45:58, 480
28822999, 1534095960, 2018/8/12 17:46:0, 480
28824999, 1534095962, 2018/8/12 17:46:2, 480
28826999, 1534095964, 2018/8/12 17:46:4, 480
28828999, 1534095966, 2018/8/12 17:46:6, 477
28830999, 1534095968, 2018/8/12 17:46:8, 479
28832999, 1534095970, 2018/8/12 17:46:10, 478
28834999, 1534095972, 2018/8/12 17:46:12, 479
28836999, 1534095974, 2018/8/12 17:46:14, 478
28838999, 1534095976, 2018/8/12 17:46:16, 481
28840999, 1534095978, 2018/8/12 17:46:18, 477
28842999, 1534095980, 2018/8/12 17:46:20, 476
28844999, 1534095982, 2018/8/12 17:46:22, 477
28846999, 1534095984, 2018/8/12 17:46:24, 478
28849000, 1534095986, 2018/8/12 17:46:26, 478
28850999, 1534095988, 2018/8/12 17:46:28, 479
28852999, 1534095990, 2018/8/12 17:46:30, 480
28854999, 1534095992, 2018/8/12 17:46:32, 478
28856999, 1534095994, 2018/8/12 17:46:34, 478
28858999, 1534095996, 2018/8/12 17:46:36, 479
28860999, 1534095998, 2018/8/12 17:46:38, 479
28862999, 1534096000, 2018/8/12 17:46:40, 478
28864999, 1534096002, 2018/8/12 17:46:42, 478
28866999, 1534096004, 2018/8/12 17:46:44, 477
28869000, 1534096006, 2018/8/12 17:46:46, 479
28870999, 1534096008, 2018/8/12 17:46:48, 478
28872999, 1534096010, 2018/8/12 17:46:50, 478
28874999, 1534096012, 2018/8/12 17:46:52, 479
28876999, 1534096014, 2018/8/12 17:46:54, 478
28878999, 1534096016, 2018/8/12 17:46:56, 478
28881000, 1534096018, 2018/8/12 17:46:58, 478
28882999, 1534096020, 2018/8/12 17:47:0, 477
28884999, 1534096022, 2018/8/12 17:47:2, 479
28886999, 1534096024, 2018/8/12 17:47:4, 478
28888999, 1534096026, 2018/8/12 17:47:6, 478
28890999, 1534096028, 2018/8/12 17:47:8, 479
28892999, 1534096030, 2018/8/12 17:47:10, 478
28894999, 1534096032, 2018/8/12 17:47:12, 478
28896999, 1534096034, 2018/8/12 17:47:14, 478
28898999, 1534096036, 2018/8/12 17:47:16, 478
28900999, 1534096038, 2018/8/12 17:47:18, 479
28902999, 1534096040, 2018/8/12 17:47:20, 484
28904999, 1534096042, 2018/8/12 17:47:22, 479
28906999, 1534096044, 2018/8/12 17:47:24, 479
28908999, 1534096046, 2018/8/12 17:47:26, 478
28910999, 1534096048, 2018/8/12 17:47:28, 478
28912999, 1534096050, 2018/8/12 17:47:30, 479
28914999, 1534096052, 2018/8/12 17:47:32, 478
28916999, 1534096054, 2018/8/12 17:47:34, 478
28918999, 1534096056, 2018/8/12 17:47:36, 477
28920999, 1534096058, 2018/8/12 17:47:38, 477
28922999, 1534096060, 2018/8/12 17:47:40, 478
28924999, 1534096062, 2018/8/12 17:47:42, 477
28926999, 1534096064, 2018/8/12 17:47:44, 479
28928999, 1534096066, 2018/8/12 17:47:46, 478
28930999, 1534096068, 2018/8/12 17:47:48, 475
28932999, 1534096070, 2018/8/12 17:47:50, 478
28934999, 1534096072, 2018/8/12 17:47:52, 478
28936999, 1534096074, 2018/8/12 17:47:54, 480
28938999, 1534096076, 2018/8/12 17:47:56, 477
28940999, 1534096078, 2018/8/12 17:47:58, 475
28942999, 1534096080, 2018/8/12 17:48:0, 480
28944999, 1534096082, 2018/8/12 17:48:2, 481
28946999, 1534096084, 2018/8/12 17:48:4, 478
28948999, 1534096086, 2018/8/12 17:48:6, 478
28950999, 1534096088, 2018/8/12 17:48:8, 480
28952999, 1534096090, 2018/8/12 17:48:10, 479
28954999, 1534096092, 2018/8/12 17:48:12, 478
28956999, 1534096094, 2018/8/12 17:48:14, 478
28959000, 1534096096, 2018/8/12 17:48:16, 478
28960999, 1534096098, 2018/8/12 17:48:18, 475
28962999, 1534096100, 2018/8/12 17:48:20, 479
28964999, 1534096102, 2018/8/12 17:48:22, 479
28966999, 1534096104, 2018/8/12 17:48:24, 479
28968999, 1534096106, 2018/8/12 17:48:26, 478
28970999, 1534096108, 2018/8/12 17:48:28, 478
28972999, 1534096110, 2018/8/12 17:48:30, 478
28974999, 1534096112, 2018/8/12 17:48:32, 479
28976999, 1534096114, 2018/8/12 17:48:34, 480
28978999, 1534096116, 2018/8/12 17:48:36, 479
28980999, 1534096118, 2018/8/12 17:48:38, 478
28982999, 1534096120, 2018/8/12 17:48:40, 477
28984999, 1534096122, 2018/8/12 17:48:42, 479
28986999, 1534096124, 2018/8/12 17:48:44, 479
28988999, 1534096126, 2018/8/12 17:48:46, 480
28990999, 1534096128, 2018/8/12 17:48:48, 478
28992999, 1534096130, 2018/8/12 17:48:50, 478
28994999, 1534096132, 2018/8/12 17:48:52, 480
28996999, 1534096134, 2018/8/12 17:48:54, 478
28998999, 1534096136, 2018/8/12 17:48:56, 478
29000999, 1534096138, 2018/8/12 17:48:58, 479
29002999, 1534096140, 2018/8/12 17:49:0, 479
29004999, 1534096142, 2018/8/12 17:49:2, 480
29006999, 1534096144, 2018/8/12 17:49:4, 479
29008999, 1534096146, 2018/8/12 17:49:6, 478
29010999, 1534096148, 2018/8/12 17:49:8, 478
29012999, 1534096150, 2018/8/12 17:49:10, 476
29015000, 1534096152, 2018/8/12 17:49:12, 480
29016999, 1534096154, 2018/8/12 17:49:14, 478
29018999, 1534096156, 2018/8/12 17:49:16, 478
29020999, 1534096158, 2018/8/12 17:49:18, 476
29022999, 1534096160, 2018/8/12 17:49:20, 477
29024999, 1534096162, 2018/8/12 17:49:22, 478
29026999, 1534096164, 2018/8/12 17:49:24, 479
29028999, 1534096166, 2018/8/12 17:49:26, 478
29030999, 1534096168, 2018/8/12 17:49:28, 477
29032999, 1534096170, 2018/8/12 17:49:30, 479
29034999, 1534096172, 2018/8/12 17:49:32, 478
29036999, 1534096174, 2018/8/12 17:49:34, 477
29038999, 1534096176, 2018/8/12 17:49:36, 478
29040999, 1534096178, 2018/8/12 17:49:38, 478
29042999, 1534096180, 2018/8/12 17:49:40, 481
29044999, 1534096182, 2018/8/12 17:49:42, 479
29046999, 1534096184, 2018/8/12 17:49:44, 478
29048999, 1534096186, 2018/8/12 17:49:46, 479
29050999, 1534096188, 2018/8/12 17:49:48, 479
29052999, 1534096190, 2018/8/12 17:49:50, 479
29054999, 1534096192, 2018/8/12 17:49:52, 480
29056999, 1534096194, 2018/8/12 17:49:54, 479
29058999, 1534096196, 2018/8/12 17:49:56, 480
29060999, 1534096198, 2018/8/12 17:49:58, 479
29063000, 1534096200, 2018/8/12 17:50:0, 479
29064999, 1534096202, 2018/8/12 17:50:2, 478
29066999, 1534096204, 2018/8/12 17:50:4, 478
29068999, 1534096206, 2018/8/12 17:50:6, 479
29070999, 1534096208, 2018/8/12 17:50:8, 479
29072999, 1534096210, 2018/8/12 17:50:10, 481
29074999, 1534096212, 2018/8/12 17:50:12, 479
29076999, 1534096214, 2018/8/12 17:50:14, 479
29078999, 1534096216, 2018/8/12 17:50:16, 478
29080999, 1534096218, 2018/8/12 17:50:18, 479
29082999, 1534096220, 2018/8/12 17:50:20, 479
29084999, 1534096222, 2018/8/12 17:50:22, 478
29086999, 1534096224, 2018/8/12 17:50:24, 479
29088999, 1534096226, 2018/8/12 17:50:26, 480
29090999, 1534096228, 2018/8/12 17:50:28, 480
29092999, 1534096230, 2018/8/12 17:50:30, 476
29094999, 1534096232, 2018/8/12 17:50:32, 479
29096999, 1534096234, 2018/8/12 17:50:34, 480
29098999, 1534096236, 2018/8/12 17:50:36, 481
29100999, 1534096238, 2018/8/12 17:50:38, 479
29102999, 1534096240, 2018/8/12 17:50:40, 480
29104999, 1534096242, 2018/8/12 17:50:42, 478
29106999, 1534096244, 2018/8/12 17:50:44, 479
29109000, 1534096246, 2018/8/12 17:50:46, 478
29110999, 1534096248, 2018/8/12 17:50:48, 478
29112999, 1534096250, 2018/8/12 17:50:50, 478
29114999, 1534096252, 2018/8/12 17:50:52, 477
29116999, 1534096254, 2018/8/12 17:50:54, 478
29118999, 1534096256, 2018/8/12 17:50:56, 478
29120999, 1534096258, 2018/8/12 17:50:58, 479
29122999, 1534096260, 2018/8/12 17:51:0, 479
29124999, 1534096262, 2018/8/12 17:51:2, 477
29126999, 1534096264, 2018/8/12 17:51:4, 477
29128999, 1534096267, 2018/8/12 17:51:7, 478
29131000, 1534096269, 2018/8/12 17:51:9, 480
29132999, 1534096271, 2018/8/12 17:51:11, 478
29134999, 1534096273, 2018/8/12 17:51:13, 479
29136999, 1534096275, 2018/8/12 17:51:15, 479
29138999, 1534096277, 2018/8/12 17:51:17, 479
29140999, 1534096279, 2018/8/12 17:51:19, 479
29142999, 1534096281, 2018/8/12 17:51:21, 478
29144999, 1534096283, 2018/8/12 17:51:23, 478
29146999, 1534096285, 2018/8/12 17:51:25, 477
29148999, 1534096287, 2018/8/12 17:51:27, 479
29150999, 1534096289, 2018/8/12 17:51:29, 478
29152999, 1534096291, 2018/8/12 17:51:31, 477
29154999, 1534096293, 2018/8/12 17:51:33, 477
29156999, 1534096295, 2018/8/12 17:51:35, 478
29158999, 1534096297, 2018/8/12 17:51:37, 478
29160999, 1534096299, 2018/8/12 17:51:39, 477
29162999, 1534096301, 2018/8/12 17:51:41, 475
